primary_material,recycled_percentage,dye_type,chemical_finish,manufacturing_country,shipping_distance_km,has_oeko_tex,is_fair_trade,is_b_corp,est_carbon_emission_kg,eco_score
Cotton,6,Unknown,True,UK,7912,True,False,True,16.97,45.9
Cotton,14,Azo-free,True,USA,13521,True,True,True,18.59,70.96
Cotton,1,Synthetic,False,India,393,False,True,True,7.4,74.39
Recycled Polyester,76,Azo-free,False,USA,14780,False,False,True,18.09,100.0
Hemp,4,Azo-free,True,Australia,9100,False,True,True,14.04,99.71
Polyester,14,Unknown,False,Australia,8506,False,False,True,19.29,41.42
Recycled Polyester,98,Synthetic,True,USA,14259,True,True,True,19.54,74.15
Nylon,1,Natural,True,USA,13898,True,True,True,27.31,44.29
Organic Cotton,10,Azo-free,True,Vietnam,4794,True,True,False,7.35,93.42
Hemp,5,Unknown,False,India,452,False,False,False,2.53,83.32
Organic Cotton,15,Natural,True,Vietnam,4756,True,False,True,8.61,100.0
Hemp,4,Unknown,True,Vietnam,3416,False,True,False,10.37,64.6
Recycled Polyester,62,Synthetic,False,USA,14379,True,True,True,20.71,86.71
Recycled Polyester,85,Natural,False,Australia,9780,False,False,True,10.43,100.0
Recycled Polyester,57,Unknown,True,UK,8441,True,False,True,15.23,73.49
Nylon,14,Azo-free,False,Vietnam,3736,False,False,True,15.17,66.42
Polyester,6,Azo-free,False,USA,13093,True,True,True,21.17,75.91
Hemp,13,Azo-free,True,Australia,8675,True,False,True,11.62,100.0
Recycled Polyester,71,Azo-free,False,USA,13943,True,False,True,14.26,100.0
Organic Cotton,1,Synthetic,True,India,882,True,False,True,8.5,73.19
Recycled Polyester,59,Synthetic,True,UK,7933,False,True,False,16.89,48.06
Hemp,13,Synthetic,True,UK,8479,False,False,True,15.69,63.86
Nylon,5,Synthetic,True,UK,7304,True,True,False,25.58,10.72
Nylon,2,Azo-free,False,USA,14157,True,True,False,26.86,55.64
Recycled Polyester,91,Synthetic,True,USA,13776,False,False,True,22.75,56.56
Cotton,15,Unknown,False,UK,8757,True,True,True,13.0,78.55
Hemp,15,Azo-free,True,India,800,False,True,True,4.13,100.0
Organic Cotton,4,Unknown,True,Vietnam,3332,True,False,False,9.11,68.2
Recycled Polyester,96,Synthetic,False,India,200,False,True,True,1.62,100.0
Hemp,12,Azo-free,True,Vietnam,4604,False,False,True,6.99,100.0
Nylon,5,Unknown,True,UK,7604,True,True,True,22.15,28.39
Recycled Polyester,59,Unknown,False,Vietnam,3218,True,True,False,5.57,97.59
Cotton,4,Synthetic,True,USA,13919,False,True,True,23.84,30.46
Hemp,10,Unknown,True,Vietnam,3847,False,True,True,9.0,77.93
Nylon,5,Natural,False,Vietnam,3549,False,True,True,12.68,63.44
Polyester,15,Synthetic,False,Vietnam,4933,True,False,True,15.9,43.96
Cotton,12,Azo-free,False,Vietnam,3901,False,False,True,6.42,89.58
Recycled Polyester,62,Unknown,False,Australia,9975,False,False,False,16.05,68.77
Hemp,7,Azo-free,False,Vietnam,4672,False,False,True,6.52,100.0
Hemp,5,Synthetic,False,Australia,8897,False,True,False,14.22,72.05
Polyester,7,Azo-free,True,USA,14616,False,True,False,30.29,27.27
Nylon,13,Synthetic,False,UK,8216,True,True,True,22.2,43.83
Recycled Polyester,89,Synthetic,False,Vietnam,4977,False,True,True,6.6,92.55
Recycled Polyester,83,Natural,False,Vietnam,3801,False,True,False,6.56,100.0
Polyester,13,Synthetic,True,Australia,8713,False,False,False,26.2,0.0
Polyester,15,Synthetic,False,USA,13653,True,False,True,27.77,30.67
Polyester,3,Natural,True,UK,7357,True,False,False,21.77,31.88
Nylon,5,Natural,False,USA,13059,True,False,False,25.28,43.46
Organic Cotton,8,Synthetic,True,UK,7382,False,False,True,15.35,55.15
Nylon,10,Unknown,False,UK,7233,False,False,False,21.85,24.29
Recycled Polyester,69,Synthetic,True,Vietnam,3241,True,False,True,8.15,77.87
Hemp,12,Unknown,True,UK,7785,False,True,False,14.52,65.66
Recycled Polyester,61,Natural,False,Vietnam,3287,True,False,False,4.79,100.0
Cotton,15,Natural,True,USA,14973,False,False,False,24.18,38.94
Nylon,5,Synthetic,True,Australia,8598,True,False,True,25.92,11.79
Nylon,15,Synthetic,True,Vietnam,4587,False,True,False,21.74,14.02
Cotton,7,Azo-free,True,USA,13538,False,True,False,23.5,45.27
Organic Cotton,6,Azo-free,False,Australia,9261,True,True,True,11.25,100.0
Hemp,8,Natural,False,Vietnam,3592,False,True,True,5.32,100.0
Cotton,8,Natural,True,Australia,8299,False,True,False,16.18,52.93
Polyester,13,Unknown,False,India,748,True,False,False,11.49,50.25
Nylon,15,Azo-free,True,India,848,False,False,True,14.65,47.71
Nylon,6,Unknown,False,Vietnam,4696,False,False,True,18.12,36.01
Polyester,1,Synthetic,True,USA,13033,True,True,False,29.14,13.57
Nylon,6,Natural,False,Australia,9790,False,True,False,21.07,43.23
Recycled Polyester,60,Synthetic,False,Vietnam,4486,True,False,True,9.0,87.28
Nylon,2,Natural,True,UK,8392,False,True,True,23.69,40.98
Nylon,4,Unknown,True,Australia,8784,True,True,True,23.77,31.43
Organic Cotton,12,Natural,True,India,643,True,True,False,3.02,96.57
Recycled Polyester,59,Unknown,False,Australia,8177,True,True,True,11.5,98.37
Nylon,10,Natural,True,Vietnam,4320,True,True,False,18.7,45.42
Recycled Polyester,69,Natural,True,USA,13605,True,True,False,18.5,78.8
Recycled Polyester,88,Synthetic,True,Vietnam,4912,False,True,False,13.2,63.92
Polyester,5,Unknown,True,India,701,True,True,False,12.25,37.17
Nylon,9,Unknown,False,USA,13168,True,False,True,26.37,34.16
Organic Cotton,4,Azo-free,False,UK,8299,True,False,False,10.96,100.0
Cotton,7,Synthetic,False,India,564,True,False,True,4.54,74.63
Recycled Polyester,50,Natural,False,Vietnam,4071,False,True,False,4.39,100.0
Polyester,3,Synthetic,False,USA,13557,True,False,True,26.76,32.37
Cotton,15,Natural,False,Australia,8522,True,True,True,12.84,90.24
Cotton,7,Synthetic,False,Vietnam,3784,True,True,True,9.64,79.86
Recycled Polyester,91,Unknown,True,Vietnam,3508,False,False,False,10.78,63.65
Cotton,1,Natural,True,UK,7094,False,True,False,16.45,55.29
Polyester,10,Synthetic,False,India,477,True,False,False,12.43,38.71
Polyester,15,Natural,True,Australia,8013,False,True,True,20.23,47.34
Recycled Polyester,50,Azo-free,True,USA,14738,False,True,True,20.7,80.27
Nylon,1,Natural,False,India,144,True,False,False,10.18,62.46
Hemp,3,Natural,False,India,706,True,False,True,0.5,100.0
Polyester,12,Azo-free,False,USA,13556,True,True,True,21.05,74.77
Cotton,4,Synthetic,True,USA,13954,False,False,True,26.17,26.52
Organic Cotton,14,Azo-free,False,Vietnam,4745,True,True,True,5.6,100.0
Recycled Polyester,94,Synthetic,True,Vietnam,3303,True,True,False,8.43,72.34
Polyester,8,Natural,True,USA,14750,False,True,True,28.21,37.51
Organic Cotton,3,Synthetic,True,Australia,8267,True,False,False,17.28,57.58
Cotton,8,Synthetic,True,India,302,False,True,True,10.64,54.44
Polyester,3,Synthetic,False,India,272,False,False,False,10.35,32.02
Organic Cotton,11,Natural,True,Vietnam,3573,False,True,True,7.81,98.01
Recycled Polyester,68,Unknown,False,UK,7981,True,True,False,10.77,88.82
Recycled Polyester,83,Natural,True,USA,14601,False,False,False,20.41,65.36
Polyester,12,Azo-free,True,India,426,True,True,False,8.59,64.68
Hemp,11,Natural,True,India,353,True,False,True,3.25,100.0
Hemp,12,Azo-free,True,Australia,8484,False,False,True,13.03,90.19
Hemp,4,Natural,False,UK,7632,True,False,True,6.5,100.0
Organic Cotton,0,Unknown,True,Vietnam,4879,True,True,False,11.92,74.87
Polyester,1,Synthetic,True,UK,8443,True,True,False,25.64,14.27
Recycled Polyester,75,Synthetic,False,Vietnam,3660,True,True,False,8.01,97.12
Recycled Polyester,70,Natural,False,Australia,9363,True,False,False,12.27,97.9
Organic Cotton,0,Unknown,True,Australia,9233,False,True,True,18.23,62.56
Recycled Polyester,54,Natural,False,Vietnam,3343,True,False,False,2.64,100.0
Recycled Polyester,54,Azo-free,False,India,837,True,True,False,0.5,100.0
Organic Cotton,13,Unknown,False,Vietnam,4118,False,True,False,8.71,85.2
Recycled Polyester,64,Natural,False,India,918,True,False,True,0.5,100.0
Cotton,10,Natural,False,Australia,9499,True,True,False,14.17,81.89
Nylon,0,Unknown,True,UK,8822,False,True,True,23.89,13.82
Organic Cotton,13,Azo-free,False,Vietnam,3486,True,True,False,3.78,100.0
Organic Cotton,1,Azo-free,True,USA,13179,False,False,True,17.57,74.5
Recycled Polyester,68,Synthetic,False,India,415,False,False,False,6.04,75.63
Recycled Polyester,84,Unknown,True,Vietnam,4813,False,False,True,10.44,69.21
Nylon,8,Natural,False,UK,7126,True,True,True,18.08,73.99
Nylon,7,Synthetic,False,UK,7857,False,True,False,21.91,21.56
Recycled Polyester,52,Natural,True,USA,13354,True,True,True,17.07,89.6
Recycled Polyester,77,Natural,True,UK,7528,False,True,True,11.18,93.08
Polyester,8,Unknown,True,UK,8203,False,True,False,21.7,12.96
Hemp,3,Synthetic,True,Vietnam,4776,False,False,False,11.67,53.29
Hemp,15,Synthetic,True,Vietnam,3825,True,False,True,8.82,83.05
Recycled Polyester,65,Synthetic,False,Vietnam,4837,False,True,False,10.62,76.78
Polyester,15,Synthetic,True,Australia,8615,False,False,False,25.8,1.13
Cotton,6,Unknown,True,USA,14517,False,False,True,25.7,23.01
Polyester,12,Natural,True,Australia,8394,True,True,True,17.95,50.31
Polyester,6,Azo-free,False,USA,14034,False,True,True,23.03,60.04
Nylon,5,Unknown,False,Vietnam,3334,False,True,False,14.46,29.5
Hemp,6,Natural,True,Australia,8551,False,True,True,12.38,89.7
Organic Cotton,0,Natural,False,UK,8648,False,False,False,13.46,90.54
Nylon,8,Natural,False,Vietnam,4386,False,True,True,14.97,66.64
Polyester,9,Azo-free,True,USA,13130,False,False,False,28.43,19.72
Recycled Polyester,91,Azo-free,True,Australia,9059,True,True,False,12.98,99.42
Recycled Polyester,51,Unknown,False,Vietnam,4857,False,False,False,10.25,73.74
Hemp,6,Azo-free,True,UK,8307,False,False,False,14.17,82.15
Hemp,5,Azo-free,True,USA,13262,False,True,False,18.88,76.33
Organic Cotton,9,Unknown,False,Vietnam,3533,False,False,True,6.75,92.16
Hemp,2,Unknown,True,UK,7245,False,False,False,12.35,58.07
Organic Cotton,6,Azo-free,False,UK,8828,False,True,False,12.36,97.76
Cotton,15,Azo-free,True,Vietnam,4299,True,True,False,9.0,77.16
Organic Cotton,5,Unknown,True,Australia,9258,False,False,False,17.18,46.89
Cotton,1,Natural,False,India,429,True,True,True,3.09,100.0
Recycled Polyester,72,Azo-free,True,India,492,False,True,True,4.13,100.0
Polyester,14,Azo-free,False,Australia,8701,False,False,True,16.58,65.82
Nylon,0,Natural,True,Australia,8432,True,True,True,21.68,48.86
Cotton,12,Azo-free,True,UK,7098,True,True,True,13.52,80.92
Nylon,3,Azo-free,False,Australia,8420,True,False,False,20.36,54.59
Polyester,4,Unknown,True,UK,8472,True,False,True,23.79,25.07
Hemp,6,Azo-free,True,Vietnam,4440,False,False,True,5.71,96.5
Organic Cotton,15,Azo-free,True,India,113,True,True,False,0.98,100.0
Hemp,2,Synthetic,False,Australia,8935,False,False,False,12.36,70.13
Cotton,9,Azo-free,False,USA,14512,True,True,True,16.78,86.42
Recycled Polyester,60,Azo-free,False,USA,14956,False,True,False,19.41,89.39
Nylon,12,Unknown,False,USA,14412,False,False,True,27.79,24.74
Cotton,5,Synthetic,False,UK,7988,False,True,False,17.05,48.13
Recycled Polyester,96,Natural,False,USA,13231,False,False,True,13.65,100.0
Cotton,7,Azo-free,True,USA,14355,True,False,False,23.37,51.28
Organic Cotton,1,Synthetic,True,UK,8738,False,False,True,15.66,54.01
Organic Cotton,10,Azo-free,True,UK,7456,False,False,True,10.36,87.26
Hemp,14,Synthetic,False,USA,13647,True,False,True,16.47,83.45
Hemp,0,Synthetic,False,UK,8151,True,False,False,11.93,73.32
Organic Cotton,14,Azo-free,False,Vietnam,4466,False,True,True,5.88,100.0
Polyester,11,Azo-free,False,India,146,True,False,True,8.23,86.41
Nylon,3,Azo-free,True,Australia,8247,False,True,False,24.1,28.14
Polyester,3,Unknown,True,UK,7252,False,False,True,23.87,11.77
Recycled Polyester,53,Unknown,False,UK,8599,True,True,True,10.24,99.28
Hemp,10,Unknown,False,UK,8875,True,False,False,13.9,88.39
Nylon,4,Natural,False,UK,8433,False,False,True,19.2,51.39
Polyester,11,Natural,True,UK,8111,False,True,False,21.15,33.86
Recycled Polyester,95,Unknown,False,USA,14655,True,True,True,17.36,92.55
Cotton,6,Azo-free,True,Vietnam,4399,False,True,True,11.26,72.55
Hemp,1,Azo-free,False,India,730,True,False,True,0.5,100.0
Recycled Polyester,68,Synthetic,False,USA,13853,False,True,True,20.46,74.85
Nylon,7,Azo-free,True,Australia,8602,False,True,True,21.26,40.23
Hemp,3,Unknown,True,USA,13571,False,True,True,20.93,62.79
Polyester,14,Natural,True,Australia,9901,False,True,False,22.92,31.68
Polyester,2,Azo-free,True,Australia,9066,True,True,False,21.19,43.84
Polyester,7,Natural,False,Vietnam,3738,False,True,False,14.76,62.03
Recycled Polyester,50,Synthetic,False,USA,13492,True,True,False,18.92,75.72
Cotton,12,Azo-free,False,India,629,False,False,False,2.07,85.44
Organic Cotton,10,Synthetic,True,Australia,9989,True,True,True,17.97,74.75
Recycled Polyester,77,Synthetic,True,UK,8697,False,True,True,14.12,69.52
Cotton,2,Synthetic,True,Australia,9626,False,True,True,22.04,35.04
Nylon,12,Unknown,False,India,498,True,True,True,12.36,62.51
Recycled Polyester,54,Azo-free,True,Vietnam,4611,False,True,False,9.97,86.26
Nylon,0,Unknown,True,UK,7450,True,False,False,25.98,5.27
Recycled Polyester,100,Azo-free,True,UK,8791,True,True,True,9.17,100.0
Hemp,2,Azo-free,True,Vietnam,3433,False,True,True,4.7,100.0
Polyester,6,Synthetic,True,UK,8745,True,False,True,23.08,15.76
Cotton,6,Unknown,False,Vietnam,3262,True,True,False,8.91,73.31
Polyester,15,Unknown,False,UK,8350,False,True,False,21.3,38.06
Organic Cotton,0,Azo-free,True,Australia,9458,False,False,False,13.89,73.14
Nylon,14,Unknown,False,Vietnam,3997,True,True,True,16.84,60.39
Organic Cotton,6,Azo-free,True,India,119,True,False,True,4.19,100.0
Hemp,15,Natural,False,USA,13457,False,True,False,15.7,91.72
Polyester,0,Natural,True,UK,7287,False,True,True,19.91,44.73
Organic Cotton,15,Azo-free,True,Australia,9559,False,True,True,12.98,91.0
Recycled Polyester,63,Azo-free,False,USA,14879,False,True,True,19.29,100.0
Recycled Polyester,83,Azo-free,False,UK,8114,True,False,False,8.41,100.0
Cotton,8,Unknown,True,UK,7831,False,False,False,19.33,28.73
Cotton,4,Unknown,True,Australia,8157,False,True,True,16.32,42.19
Recycled Polyester,57,Natural,False,Vietnam,4475,True,False,False,5.78,100.0
Recycled Polyester,76,Synthetic,True,India,230,True,True,True,6.66,86.32
Organic Cotton,8,Natural,False,UK,8985,True,False,True,9.51,100.0
Nylon,15,Natural,True,USA,14230,True,True,False,28.0,31.51
Nylon,2,Natural,False,USA,13270,True,True,True,25.05,64.59
Recycled Polyester,76,Natural,True,Australia,8974,True,True,True,12.52,98.04
Hemp,0,Unknown,False,Vietnam,4791,True,False,True,8.6,99.63
Nylon,11,Synthetic,False,Australia,8521,False,True,True,21.93,38.19
Nylon,8,Natural,True,India,691,True,True,False,13.91,50.44
Polyester,13,Azo-free,True,Australia,8872,False,False,False,22.02,30.41
Recycled Polyester,75,Natural,False,UK,8605,False,True,False,10.81,99.93
Polyester,11,Unknown,True,India,865,True,False,True,11.71,37.99
Polyester,1,Natural,False,India,923,True,True,False,10.48,71.17
Cotton,8,Natural,False,India,723,True,False,False,4.28,85.73
Recycled Polyester,88,Synthetic,True,USA,13899,True,True,False,20.52,62.59
Hemp,7,Natural,True,Vietnam,3489,True,True,True,7.56,100.0
Polyester,12,Unknown,True,UK,7031,True,True,False,21.68,25.44
Hemp,11,Azo-free,False,Australia,9241,True,False,False,10.26,100.0
Nylon,3,Synthetic,False,Vietnam,4939,True,False,False,19.81,32.85
Hemp,15,Natural,False,USA,14395,False,True,False,15.29,90.08
Recycled Polyester,100,Natural,True,Vietnam,3844,False,True,False,6.11,88.16
Recycled Polyester,97,Azo-free,True,UK,8907,True,False,False,11.89,94.98
Polyester,5,Natural,False,Australia,8480,True,False,True,16.54,68.63
Hemp,11,Natural,True,India,180,False,True,True,3.68,100.0
Polyester,15,Azo-free,False,Australia,9565,False,False,True,19.93,56.93
Hemp,13,Unknown,True,UK,7711,False,True,False,15.77,66.02
Nylon,10,Synthetic,True,Australia,8777,True,False,False,26.88,1.43
Hemp,8,Natural,False,USA,14963,False,False,True,17.61,93.26
Recycled Polyester,98,Azo-free,False,USA,13572,False,True,True,16.66,100.0
Cotton,8,Natural,False,USA,13401,True,True,False,19.76,71.26
Nylon,4,Azo-free,False,Vietnam,3513,True,False,True,13.96,68.13
Polyester,15,Synthetic,False,Vietnam,3532,False,False,False,15.16,26.82
Polyester,6,Natural,False,Vietnam,3665,False,False,True,12.14,60.57
Recycled Polyester,59,Natural,False,USA,14292,False,True,True,15.93,97.64
Polyester,9,Azo-free,False,Vietnam,4817,False,False,False,13.67,51.41
Cotton,4,Natural,False,India,315,True,False,True,1.24,100.0
Nylon,1,Synthetic,False,UK,8566,True,True,False,23.42,26.19
Nylon,9,Natural,True,Vietnam,3907,True,True,True,14.63,57.57
Polyester,15,Unknown,False,UK,7911,True,True,False,19.27,45.49
Hemp,13,Azo-free,False,USA,14105,True,True,False,14.47,100.0
Organic Cotton,9,Synthetic,True,UK,8669,True,False,False,16.71,48.88
Nylon,15,Azo-free,True,USA,14634,False,True,True,29.7,32.93
Hemp,13,Unknown,True,Australia,9464,False,False,True,14.92,64.63
Organic Cotton,8,Azo-free,False,USA,13385,True,True,True,14.08,100.0
Hemp,14,Azo-free,False,Australia,8656,True,True,True,9.95,100.0
Cotton,9,Azo-free,True,USA,14489,True,True,True,20.32,70.0
Polyester,13,Azo-free,False,Vietnam,3949,True,False,True,12.82,83.19
Cotton,8,Unknown,True,UK,7962,True,True,False,18.28,45.94
Cotton,7,Unknown,False,Australia,9510,True,True,False,16.84,56.07
Recycled Polyester,63,Unknown,False,Vietnam,4917,False,True,True,8.89,95.72
Cotton,8,Unknown,False,Australia,8738,True,True,True,13.29,72.83
Cotton,5,Azo-free,True,USA,14616,True,True,True,22.31,70.98
Recycled Polyester,88,Natural,False,India,354,True,False,True,0.5,100.0
Recycled Polyester,53,Synthetic,False,Australia,9436,True,True,False,13.36,84.26
Recycled Polyester,98,Azo-free,False,Australia,8043,False,False,True,7.61,100.0
Recycled Polyester,78,Azo-free,False,Australia,9160,True,False,False,11.28,100.0
Hemp,5,Synthetic,True,USA,13605,False,False,False,20.68,41.97
Nylon,5,Synthetic,False,UK,7489,False,True,False,21.1,24.6
Hemp,4,Azo-free,False,USA,14312,False,True,True,16.05,100.0
Organic Cotton,5,Synthetic,True,India,597,True,True,True,6.45,88.47
Recycled Polyester,81,Azo-free,True,Vietnam,3452,True,True,True,5.94,100.0
Cotton,14,Synthetic,False,UK,8522,False,False,True,17.5,49.68
Cotton,2,Azo-free,True,Australia,9967,True,True,True,16.63,72.34
Hemp,7,Natural,False,India,884,False,False,False,2.88,100.0
Organic Cotton,12,Azo-free,True,UK,8228,False,False,False,13.71,80.03
Polyester,13,Unknown,False,UK,7492,True,False,False,18.24,35.89
Nylon,0,Synthetic,False,UK,7033,True,False,True,20.24,33.67
Polyester,0,Azo-free,True,India,138,False,False,True,9.62,50.46
Hemp,7,Natural,False,Vietnam,3188,False,True,True,3.91,100.0
Organic Cotton,15,Synthetic,False,India,848,False,True,True,5.66,95.07
Nylon,13,Synthetic,True,UK,8901,True,False,True,25.11,11.66
Hemp,4,Azo-free,True,Australia,8103,False,False,True,10.89,88.54
Nylon,4,Natural,False,India,587,True,False,False,9.12,59.94
Recycled Polyester,58,Natural,False,UK,7405,False,False,True,9.79,100.0
Hemp,7,Natural,True,Vietnam,4590,False,False,True,6.65,90.65
Polyester,11,Natural,False,Vietnam,4216,True,False,True,14.28,74.04
Nylon,4,Unknown,True,Australia,8408,False,True,True,23.32,13.73
Hemp,4,Azo-free,True,Vietnam,4420,True,False,False,7.27,92.49
